Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,cost_per_ticket,region,vendor,duration
ID4033,Martha,2021-03-12,10:09:07,Payment related,Y,Y,14.0,0:06:52,3.0,42.0,EMEA,Vendor3,14.0
ID4034,Greg,2021-03-12,10:09:07,Payment related,N,N,,,,47.14,LATAM,Vendor1,
ID4035,Martha,2021-03-12,10:12:00,Payment related,Y,Y,73.0,0:01:01,3.0,18.79,NA,Vendor3,73.0
ID4036,Joe,2021-03-12,10:12:00,Streaming,N,N,,,,28.32,EMEA,Vendor3,
ID4037,Diane,2021-03-12,10:22:05,Admin Support,N,N,,,,10.02,NA,Vendor3,
ID4038,Jim,2021-03-12,10:22:05,Technical Support,Y,Y,63.0,0:02:55,1.0,42.55,APAC,Vendor1,63.0
ID4039,Jim,2021-03-12,10:42:14,Technical Support,Y,Y,64.0,0:05:50,4.0,5.61,APAC,Vendor3,64.0
ID4040,Joe,2021-03-12,10:42:14,Technical Support,Y,Y,17.0,0:05:40,3.0,49.31,NA,Vendor1,17.0
ID4041,Diane,2021-03-12,11:12:29,Contract related,Y,Y,42.0,0:02:39,4.0,47.98,EMEA,Vendor2,42.0
ID4042,Diane,2021-03-12,11:12:29,Technical Support,Y,Y,121.0,0:04:07,1.0,45.77,NA,Vendor2,121.0
ID4043,Diane,2021-03-12,11:13:55,Payment related,Y,Y,56.0,0:03:29,4.0,9.34,APAC,Vendor3,56.0
ID4044,Joe,2021-03-12,11:13:55,Technical Support,Y,Y,123.0,0:05:15,4.0,8.53,APAC,Vendor3,123.0
ID4045,Diane,2021-03-12,11:16:48,Admin Support,Y,Y,27.0,0:00:49,5.0,37.25,LATAM,Vendor2,27.0
ID4046,Dan,2021-03-12,11:16:48,Technical Support,Y,Y,46.0,0:03:49,4.0,9.04,EMEA,Vendor2,46.0
ID4047,Diane,2021-03-12,12:01:26,Technical Support,Y,Y,117.0,0:02:07,2.0,30.51,LATAM,Vendor3,117.0
ID4048,Becky,2021-03-12,12:01:26,Payment related,N,N,,,,41.92,LATAM,Vendor1,
ID4049,Greg,2021-03-12,12:57:36,Contract related,Y,Y,64.0,0:05:21,3.0,39.88,EMEA,Vendor2,64.0
ID4050,Jim,2021-03-12,12:57:36,Contract related,Y,Y,20.0,0:02:48,4.0,36.38,NA,Vendor2,20.0
ID4051,Stewart,2021-03-12,13:29:17,Contract related,Y,Y,21.0,0:06:34,5.0,37.89,NA,Vendor1,21.0
ID4052,Greg,2021-03-12,13:29:17,Technical Support,N,N,,,,6.5,LATAM,Vendor3,
ID4053,Dan,2021-03-12,14:00:58,Streaming,Y,N,118.0,0:02:37,3.0,44.21,NA,Vendor2,118.0
ID4054,Stewart,2021-03-12,14:00:58,Admin Support,Y,Y,105.0,0:05:28,2.0,32.26,LATAM,Vendor2,105.0
ID4055,Joe,2021-03-12,14:18:14,Technical Support,Y,Y,117.0,0:00:46,4.0,46.99,LATAM,Vendor2,117.0
ID4056,Martha,2021-03-12,14:18:14,Payment related,Y,N,16.0,0:03:33,4.0,5.35,LATAM,Vendor3,16.0
ID4057,Joe,2021-03-12,14:31:12,Admin Support,Y,Y,110.0,0:02:01,5.0,7.83,NA,Vendor1,110.0
ID4058,Diane,2021-03-12,14:31:12,Admin Support,N,N,,,,15.06,LATAM,Vendor3,
ID4059,Stewart,2021-03-12,14:32:38,Admin Support,Y,Y,57.0,0:02:05,5.0,8.46,LATAM,Vendor1,57.0
ID4060,Joe,2021-03-12,14:32:38,Technical Support,Y,Y,105.0,0:06:50,3.0,7.86,EMEA,Vendor2,105.0
ID4061,Greg,2021-03-12,14:57:07,Admin Support,Y,Y,95.0,0:06:12,5.0,39.36,NA,Vendor2,95.0
ID4062,Jim,2021-03-12,14:57:07,Technical Support,Y,Y,19.0,0:05:47,2.0,11.74,LATAM,Vendor1,19.0
ID4063,Becky,2021-03-12,16:06:14,Technical Support,Y,Y,25.0,0:05:10,3.0,25.33,APAC,Vendor3,25.0
ID4064,Becky,2021-03-12,16:06:14,Streaming,Y,N,65.0,0:02:07,2.0,36.82,EMEA,Vendor2,65.0
ID4065,Jim,2021-03-12,16:23:31,Technical Support,Y,Y,27.0,0:02:48,1.0,26.86,EMEA,Vendor1,27.0
ID4066,Jim,2021-03-12,16:23:31,Contract related,Y,Y,107.0,0:02:23,1.0,29.45,NA,Vendor1,107.0
ID4067,Becky,2021-03-12,17:00:58,Admin Support,Y,Y,90.0,0:03:39,3.0,18.98,APAC,Vendor3,90.0
ID4068,Becky,2021-03-12,17:00:58,Payment related,Y,Y,45.0,0:01:31,3.0,42.85,APAC,Vendor2,45.0
ID4069,Dan,2021-03-12,17:11:02,Payment related,Y,Y,39.0,0:05:43,4.0,35.97,LATAM,Vendor3,39.0
ID4070,Joe,2021-03-12,17:11:02,Streaming,Y,Y,63.0,0:04:43,5.0,18.24,LATAM,Vendor3,63.0
ID4071,Greg,2021-03-12,17:52:48,Admin Support,Y,N,95.0,0:00:38,1.0,44.51,APAC,Vendor3,95.0
ID4072,Joe,2021-03-12,17:52:48,Admin Support,Y,Y,39.0,0:05:24,4.0,7.7,NA,Vendor3,39.0
ID4073,Diane,2021-03-13,9:02:53,Admin Support,N,N,,,,19.47,EMEA,Vendor3,
ID4074,Martha,2021-03-13,9:02:53,Admin Support,N,N,,,,27.66,NA,Vendor2,
ID4075,Martha,2021-03-13,9:02:53,Admin Support,Y,Y,125.0,0:01:00,3.0,30.5,NA,Vendor2,125.0
ID4076,Martha,2021-03-13,9:02:53,Technical Support,Y,Y,73.0,0:01:30,4.0,34.26,NA,Vendor1,73.0
ID4077,Greg,2021-03-13,9:38:53,Admin Support,Y,Y,116.0,0:00:56,4.0,34.94,LATAM,Vendor3,116.0
ID4078,Joe,2021-03-13,9:38:53,Technical Support,Y,Y,115.0,0:02:21,2.0,10.7,EMEA,Vendor1,115.0
ID4079,Joe,2021-03-13,10:49:26,Admin Support,N,N,,,,5.57,APAC,Vendor2,
ID4080,Stewart,2021-03-13,10:49:26,Payment related,Y,Y,56.0,0:06:07,2.0,13.79,LATAM,Vendor1,56.0
ID4081,Dan,2021-03-13,11:15:22,Technical Support,Y,Y,123.0,0:02:39,2.0,48.73,EMEA,Vendor2,123.0
ID4082,Becky,2021-03-13,11:15:22,Admin Support,Y,Y,36.0,0:00:50,1.0,11.08,EMEA,Vendor2,36.0
ID4083,Greg,2021-03-13,11:28:19,Technical Support,Y,Y,84.0,0:01:33,5.0,20.58,APAC,Vendor1,84.0
ID4084,Martha,2021-03-13,11:28:19,Streaming,Y,Y,74.0,0:03:01,3.0,14.58,NA,Vendor2,74.0
ID4085,Jim,2021-03-13,11:38:24,Streaming,Y,Y,20.0,0:04:16,5.0,41.09,EMEA,Vendor2,20.0
ID4086,Martha,2021-03-13,11:38:24,Streaming,N,N,,,,20.19,EMEA,Vendor1,
ID4087,Diane,2021-03-13,11:42:43,Payment related,Y,Y,13.0,0:04:33,3.0,49.08,APAC,Vendor3,13.0
ID4088,Greg,2021-03-13,11:42:43,Contract related,Y,N,28.0,0:00:59,3.0,30.4,APAC,Vendor1,28.0
ID4089,Dan,2021-03-13,13:42:14,Contract related,Y,Y,13.0,0:01:55,4.0,9.11,APAC,Vendor2,13.0
ID4090,Martha,2021-03-13,13:42:14,Streaming,Y,Y,100.0,0:01:13,3.0,43.28,LATAM,Vendor1,100.0
ID4091,Jim,2021-03-13,14:13:55,Contract related,Y,Y,119.0,0:02:55,3.0,9.57,NA,Vendor1,119.0
ID4092,Stewart,2021-03-13,14:13:55,Technical Support,N,N,,,,19.07,LATAM,Vendor1,
ID4093,Martha,2021-03-13,14:18:14,Technical Support,Y,Y,125.0,0:05:43,5.0,10.29,APAC,Vendor1,125.0
ID4094,Joe,2021-03-13,14:18:14,Streaming,N,N,,,,27.51,APAC,Vendor3,
ID4095,Jim,2021-03-13,14:38:24,Technical Support,Y,N,88.0,0:01:47,4.0,10.36,LATAM,Vendor2,88.0
ID4096,Becky,2021-03-13,14:38:24,Technical Support,Y,Y,71.0,0:00:34,4.0,24.83,EMEA,Vendor3,71.0
ID4097,Dan,2021-03-13,14:41:17,Contract related,Y,Y,99.0,0:00:34,4.0,11.78,EMEA,Vendor2,99.0
ID4098,Dan,2021-03-13,14:41:17,Admin Support,Y,Y,94.0,0:05:52,1.0,43.53,APAC,Vendor3,94.0
ID4099,Becky,2021-03-13,15:00:00,Admin Support,Y,Y,115.0,0:05:12,1.0,35.94,NA,Vendor3,115.0
ID4100,Becky,2021-03-13,15:00:00,Contract related,Y,Y,36.0,0:05:11,5.0,45.71,NA,Vendor1,36.0
ID4101,Stewart,2021-03-13,15:02:53,Payment related,Y,Y,72.0,0:03:52,3.0,21.77,NA,Vendor2,72.0
ID4102,Becky,2021-03-13,15:02:53,Contract related,Y,Y,51.0,0:01:03,3.0,27.62,LATAM,Vendor2,51.0
ID4103,Diane,2021-03-13,15:36:00,Admin Support,Y,Y,11.0,0:04:33,2.0,42.69,APAC,Vendor2,11.0
ID4104,Stewart,2021-03-13,15:36:00,Admin Support,Y,N,101.0,0:05:46,5.0,46.43,EMEA,Vendor2,101.0
ID4105,Stewart,2021-03-13,15:38:53,Admin Support,Y,Y,119.0,0:05:37,3.0,45.43,EMEA,Vendor2,119.0
ID4106,Diane,2021-03-13,15:38:53,Technical Support,Y,Y,64.0,0:02:37,3.0,30.34,LATAM,Vendor3,64.0
ID4107,Martha,2021-03-13,15:44:38,Technical Support,Y,Y,12.0,0:04:10,3.0,16.95,APAC,Vendor2,12.0
ID4108,Greg,2021-03-13,15:44:38,Streaming,Y,Y,118.0,0:05:11,3.0,10.38,NA,Vendor2,118.0
ID4109,Greg,2021-03-13,15:59:02,Payment related,Y,Y,107.0,0:02:31,2.0,45.71,EMEA,Vendor1,107.0
ID4110,Martha,2021-03-13,15:59:02,Payment related,Y,Y,122.0,0:05:03,3.0,43.91,EMEA,Vendor3,122.0
ID4111,Becky,2021-03-13,16:17:46,Payment related,Y,Y,41.0,0:03:41,4.0,30.44,APAC,Vendor1,41.0
ID4112,Becky,2021-03-13,16:17:46,Streaming,Y,Y,22.0,0:00:43,1.0,19.26,EMEA,Vendor3,22.0
ID4113,Martha,2021-03-13,16:53:46,Technical Support,N,N,,,,36.08,LATAM,Vendor2,
ID4114,Martha,2021-03-13,16:53:46,Contract related,Y,Y,93.0,0:03:39,3.0,24.01,LATAM,Vendor1,93.0
ID4115,Jim,2021-03-13,17:02:24,Admin Support,Y,Y,20.0,0:04:20,5.0,37.97,LATAM,Vendor3,20.0
ID4116,Dan,2021-03-13,17:02:24,Contract related,Y,Y,90.0,0:04:05,4.0,21.48,NA,Vendor1,90.0
ID4117,Becky,2021-03-13,17:24:00,Technical Support,Y,Y,107.0,0:06:33,3.0,46.64,EMEA,Vendor2,107.0
ID4118,Jim,2021-03-13,17:24:00,Technical Support,N,N,,,,16.14,LATAM,Vendor2,
ID4119,Dan,2021-03-13,17:44:10,Contract related,Y,Y,38.0,0:05:43,3.0,40.72,APAC,Vendor3,38.0
ID4120,Joe,2021-03-13,17:44:10,Contract related,N,N,,,,30.99,EMEA,Vendor1,
ID4121,Becky,2021-03-14,9:00:00,Streaming,Y,Y,50.0,0:01:57,4.0,20.02,APAC,Vendor3,50.0
ID4122,Greg,2021-03-14,9:00:00,Admin Support,Y,Y,90.0,0:05:06,4.0,21.71,LATAM,Vendor3,90.0
ID4123,Becky,2021-03-14,9:20:10,Admin Support,Y,Y,22.0,0:04:21,4.0,26.68,LATAM,Vendor2,22.0
ID4124,Joe,2021-03-14,9:20:10,Admin Support,N,N,,,,49.05,EMEA,Vendor3,
ID4125,Martha,2021-03-14,9:57:36,Streaming,Y,Y,67.0,0:05:05,4.0,37.27,LATAM,Vendor1,67.0
ID4126,Dan,2021-03-14,9:57:36,Contract related,Y,Y,89.0,0:06:20,3.0,33.13,EMEA,Vendor2,89.0
ID4127,Becky,2021-03-14,10:07:41,Payment related,Y,Y,21.0,0:05:46,3.0,33.85,EMEA,Vendor1,21.0
ID4128,Diane,2021-03-14,10:07:41,Contract related,Y,Y,34.0,0:01:04,4.0,19.66,LATAM,Vendor1,34.0
ID4129,Diane,2021-03-14,10:09:07,Contract related,Y,Y,77.0,0:00:48,2.0,24.3,APAC,Vendor2,77.0
ID4130,Diane,2021-03-14,10:09:07,Admin Support,Y,Y,72.0,0:02:45,1.0,23.39,LATAM,Vendor2,72.0
ID4131,Joe,2021-03-14,10:32:10,Streaming,Y,Y,83.0,0:02:01,3.0,22.3,NA,Vendor2,83.0
ID4132,Jim,2021-03-14,10:32:10,Streaming,Y,Y,120.0,0:01:46,3.0,12.34,EMEA,Vendor3,120.0
ID4133,Diane,2021-03-14,11:09:36,Contract related,Y,Y,82.0,0:04:16,5.0,14.55,LATAM,Vendor2,82.0
ID4134,Martha,2021-03-14,11:09:36,Streaming,Y,Y,61.0,0:06:39,5.0,42.68,APAC,Vendor3,61.0
ID4135,Jim,2021-03-14,11:25:26,Contract related,Y,Y,69.0,0:02:39,2.0,36.75,LATAM,Vendor2,69.0
ID4136,Jim,2021-03-14,11:25:26,Technical Support,Y,N,19.0,0:04:17,4.0,9.63,EMEA,Vendor3,19.0
ID4137,Diane,2021-03-14,11:36:58,Technical Support,Y,Y,35.0,0:04:15,2.0,20.91,EMEA,Vendor1,35.0
ID4138,Jim,2021-03-14,11:36:58,Payment related,N,N,,,,12.7,APAC,Vendor2,
ID4139,Jim,2021-03-14,11:52:48,Contract related,Y,Y,11.0,0:06:28,3.0,5.74,LATAM,Vendor2,11.0
ID4140,Jim,2021-03-14,11:52:48,Admin Support,Y,Y,110.0,0:00:49,3.0,30.69,LATAM,Vendor1,110.0
ID4141,Dan,2021-03-14,13:00:29,Payment related,Y,Y,119.0,0:02:17,1.0,36.06,APAC,Vendor2,119.0
ID4142,Jim,2021-03-14,13:00:29,Contract related,Y,Y,38.0,0:01:27,4.0,15.75,NA,Vendor2,38.0
ID4143,Joe,2021-03-14,13:09:07,Payment related,Y,Y,40.0,0:05:08,4.0,43.35,APAC,Vendor2,40.0
ID4144,Dan,2021-03-14,13:09:07,Streaming,Y,Y,19.0,0:04:26,5.0,16.13,NA,Vendor1,19.0
ID4145,Dan,2021-03-14,13:16:19,Technical Support,N,N,,,,36.46,EMEA,Vendor1,
ID4146,Martha,2021-03-14,13:16:19,Payment related,Y,Y,63.0,0:05:45,3.0,44.52,EMEA,Vendor3,63.0
ID4147,Jim,2021-03-14,13:24:58,Technical Support,Y,Y,33.0,0:03:10,5.0,13.79,LATAM,Vendor2,33.0
ID4148,Becky,2021-03-14,13:24:58,Technical Support,N,N,,,,42.98,APAC,Vendor1,
ID4149,Jim,2021-03-14,13:40:48,Admin Support,Y,N,26.0,0:05:08,5.0,23.37,EMEA,Vendor3,26.0
ID4150,Jim,2021-03-14,13:40:48,Streaming,N,N,,,,48.88,EMEA,Vendor1,
ID4151,Diane,2021-03-14,13:46:34,Contract related,N,N,,,,41.74,LATAM,Vendor2,
ID4152,Jim,2021-03-14,13:46:34,Admin Support,Y,Y,81.0,0:03:31,5.0,45.15,LATAM,Vendor1,81.0
ID4153,Martha,2021-03-14,14:03:50,Technical Support,Y,Y,65.0,0:06:28,3.0,40.54,NA,Vendor2,65.0
ID4154,Jim,2021-03-14,14:03:50,Admin Support,Y,Y,84.0,0:04:14,3.0,17.28,NA,Vendor1,84.0
ID4155,Jim,2021-03-14,14:25:26,Admin Support,Y,Y,42.0,0:04:52,1.0,10.89,EMEA,Vendor1,42.0
ID4156,Dan,2021-03-14,14:25:26,Admin Support,N,N,,,,5.19,LATAM,Vendor2,
ID4157,Becky,2021-03-14,14:39:50,Admin Support,N,N,,,,19.43,APAC,Vendor2,
ID4158,Martha,2021-03-14,14:39:50,Streaming,Y,Y,123.0,0:03:38,2.0,36.14,NA,Vendor2,123.0
ID4159,Greg,2021-03-14,15:17:17,Contract related,Y,Y,65.0,0:06:37,4.0,13.97,APAC,Vendor2,65.0
ID4160,Diane,2021-03-14,15:17:17,Contract related,Y,Y,33.0,0:05:43,5.0,9.62,NA,Vendor1,33.0
ID4161,Diane,2021-03-14,15:27:22,Payment related,Y,Y,117.0,0:04:04,3.0,38.43,APAC,Vendor2,117.0
ID4162,Diane,2021-03-14,15:27:22,Streaming,Y,Y,122.0,0:01:36,3.0,23.07,APAC,Vendor3,122.0
ID4163,Jim,2021-03-14,15:43:12,Technical Support,Y,Y,21.0,0:05:25,4.0,23.88,NA,Vendor2,21.0
ID4164,Dan,2021-03-14,15:43:12,Streaming,Y,N,48.0,0:04:16,4.0,44.38,EMEA,Vendor1,48.0
ID4165,Greg,2021-03-14,16:36:29,Contract related,N,N,,,,24.76,NA,Vendor1,
ID4166,Diane,2021-03-14,16:36:29,Technical Support,Y,Y,98.0,0:02:57,1.0,5.92,LATAM,Vendor1,98.0
ID4167,Dan,2021-03-14,16:36:29,Streaming,Y,Y,95.0,0:02:31,4.0,40.26,APAC,Vendor2,95.0
ID4168,Dan,2021-03-14,16:36:29,Contract related,Y,Y,28.0,0:06:48,3.0,47.78,LATAM,Vendor3,28.0
ID4169,Joe,2021-03-14,17:57:07,Admin Support,N,N,,,,6.28,NA,Vendor2,
ID4170,Dan,2021-03-14,17:57:07,Streaming,N,N,,,,29.41,NA,Vendor2,
ID4171,Dan,2021-03-15,9:08:38,Admin Support,N,N,,,,9.08,EMEA,Vendor1,
ID4172,Greg,2021-03-15,9:08:38,Streaming,Y,Y,40.0,0:04:52,3.0,21.44,EMEA,Vendor3,40.0
ID4173,Martha,2021-03-15,9:30:14,Streaming,Y,Y,13.0,0:03:43,2.0,11.33,NA,Vendor1,13.0
ID4174,Becky,2021-03-15,9:30:14,Streaming,Y,Y,71.0,0:01:19,5.0,49.31,LATAM,Vendor1,71.0
ID4175,Martha,2021-03-15,9:44:38,Technical Support,Y,Y,106.0,0:00:46,4.0,22.44,NA,Vendor2,106.0
ID4176,Dan,2021-03-15,9:44:38,Streaming,Y,N,94.0,0:03:31,4.0,9.77,LATAM,Vendor1,94.0
ID4177,Greg,2021-03-15,10:00:29,Payment related,Y,Y,74.0,0:03:59,5.0,47.0,NA,Vendor1,74.0
ID4178,Dan,2021-03-15,10:00:29,Contract related,Y,Y,34.0,0:00:38,4.0,31.23,LATAM,Vendor1,34.0
ID4179,Jim,2021-03-15,10:09:07,Admin Support,Y,Y,38.0,0:02:06,2.0,35.79,NA,Vendor1,38.0
ID4180,Jim,2021-03-15,10:09:07,Technical Support,Y,Y,31.0,0:02:53,4.0,38.67,LATAM,Vendor3,31.0
ID4181,Martha,2021-03-15,10:13:26,Contract related,Y,Y,13.0,0:03:05,3.0,26.63,EMEA,Vendor2,13.0
ID4182,Stewart,2021-03-15,10:13:26,Technical Support,Y,Y,79.0,0:01:48,3.0,5.67,EMEA,Vendor3,79.0
ID4183,Stewart,2021-03-15,11:06:43,Contract related,Y,Y,49.0,0:05:00,2.0,31.55,LATAM,Vendor1,49.0
ID4184,Stewart,2021-03-15,11:06:43,Technical Support,Y,Y,89.0,0:03:59,1.0,8.35,NA,Vendor1,89.0
ID4185,Jim,2021-03-15,11:09:36,Streaming,Y,Y,37.0,0:04:57,5.0,7.89,LATAM,Vendor1,37.0
ID4186,Becky,2021-03-15,11:09:36,Streaming,N,N,,,,6.31,APAC,Vendor2,
ID4187,Jim,2021-03-15,11:58:34,Contract related,N,N,,,,10.65,APAC,Vendor2,
ID4188,Diane,2021-03-15,11:58:34,Admin Support,Y,Y,51.0,0:02:22,3.0,23.67,NA,Vendor1,51.0
ID4189,Greg,2021-03-15,12:10:05,Payment related,Y,Y,49.0,0:02:11,1.0,48.57,APAC,Vendor1,49.0
ID4190,Jim,2021-03-15,12:10:05,Payment related,N,N,,,,41.86,NA,Vendor1,
ID4191,Becky,2021-03-15,12:28:48,Admin Support,Y,Y,14.0,0:05:44,4.0,26.94,APAC,Vendor1,14.0
ID4192,Joe,2021-03-15,12:28:48,Payment related,Y,Y,91.0,0:04:47,3.0,12.79,APAC,Vendor1,91.0
ID4193,Becky,2021-03-15,13:07:41,Contract related,N,N,,,,9.41,APAC,Vendor2,
ID4194,Greg,2021-03-15,13:07:41,Admin Support,Y,Y,111.0,0:03:08,3.0,16.34,EMEA,Vendor2,111.0
ID4195,Martha,2021-03-15,13:33:36,Contract related,Y,Y,80.0,0:04:46,5.0,31.58,EMEA,Vendor1,80.0
ID4196,Dan,2021-03-15,13:33:36,Admin Support,Y,Y,119.0,0:01:54,3.0,18.94,NA,Vendor1,119.0
ID4197,Jim,2021-03-15,13:52:19,Contract related,Y,Y,68.0,0:03:17,3.0,13.71,APAC,Vendor2,68.0
ID4198,Stewart,2021-03-15,13:52:19,Payment related,N,N,,,,15.06,EMEA,Vendor1,
ID4199,Jim,2021-03-15,14:09:36,Contract related,Y,Y,109.0,0:02:25,3.0,21.16,EMEA,Vendor3,109.0
ID4200,Stewart,2021-03-15,14:09:36,Streaming,Y,Y,24.0,0:06:56,4.0,46.88,LATAM,Vendor1,24.0
ID4201,Diane,2021-03-15,14:26:53,Technical Support,Y,Y,55.0,0:02:25,5.0,24.82,EMEA,Vendor1,55.0
ID4202,Dan,2021-03-15,14:26:53,Admin Support,Y,Y,92.0,0:04:14,5.0,40.33,EMEA,Vendor2,92.0
ID4203,Martha,2021-03-15,15:51:50,Technical Support,Y,Y,106.0,0:03:22,3.0,13.88,NA,Vendor1,106.0
ID4204,Diane,2021-03-15,15:51:50,Admin Support,Y,Y,28.0,0:01:25,3.0,30.28,APAC,Vendor3,28.0
ID4205,Becky,2021-03-15,16:04:48,Payment related,Y,Y,28.0,0:02:32,5.0,36.43,APAC,Vendor2,28.0
ID4206,Dan,2021-03-15,16:04:48,Contract related,Y,N,40.0,0:05:57,2.0,8.21,EMEA,Vendor2,40.0
ID4207,Greg,2021-03-15,16:27:50,Technical Support,Y,Y,12.0,0:06:45,5.0,11.39,NA,Vendor1,12.0
ID4208,Joe,2021-03-15,16:27:50,Streaming,Y,Y,61.0,0:02:29,5.0,33.2,EMEA,Vendor2,61.0
ID4209,Becky,2021-03-15,17:05:17,Streaming,Y,Y,92.0,0:01:24,1.0,30.86,NA,Vendor2,92.0
ID4210,Jim,2021-03-15,17:05:17,Technical Support,N,N,,,,35.11,LATAM,Vendor2,
ID4211,Greg,2021-03-15,17:11:02,Payment related,N,N,,,,41.07,NA,Vendor3,
ID4212,Greg,2021-03-15,17:11:02,Admin Support,Y,Y,43.0,0:00:36,3.0,12.84,NA,Vendor3,43.0
ID4213,Joe,2021-03-15,17:18:14,Admin Support,Y,Y,46.0,0:03:53,5.0,22.68,APAC,Vendor1,46.0
ID4214,Dan,2021-03-15,17:18:14,Technical Support,Y,Y,51.0,0:06:02,4.0,39.79,NA,Vendor2,51.0
ID4215,Diane,2021-03-15,17:28:19,Contract related,Y,Y,13.0,0:01:14,3.0,14.95,EMEA,Vendor1,13.0
ID4216,Diane,2021-03-15,17:28:19,Payment related,Y,N,19.0,0:01:44,5.0,32.31,APAC,Vendor2,19.0
ID4217,Becky,2021-03-15,17:32:38,Admin Support,Y,Y,30.0,0:03:29,3.0,38.0,LATAM,Vendor3,30.0
ID4218,Dan,2021-03-15,17:32:38,Technical Support,Y,Y,122.0,0:06:34,3.0,40.69,NA,Vendor3,122.0
ID4219,Greg,2021-03-15,17:47:02,Admin Support,Y,Y,83.0,0:03:41,2.0,38.36,NA,Vendor3,83.0
ID4220,Jim,2021-03-15,17:47:02,Technical Support,N,N,,,,44.94,NA,Vendor2,
ID4221,Joe,2021-03-16,9:11:31,Technical Support,Y,Y,125.0,0:01:15,4.0,33.86,NA,Vendor1,125.0
ID4222,Joe,2021-03-16,9:11:31,Admin Support,Y,Y,80.0,0:01:09,2.0,5.48,LATAM,Vendor2,80.0
ID4223,Stewart,2021-03-16,9:46:05,Streaming,Y,Y,112.0,0:05:47,2.0,18.14,LATAM,Vendor3,112.0
ID4224,Greg,2021-03-16,9:46:05,Streaming,Y,Y,113.0,0:03:26,5.0,38.16,LATAM,Vendor2,113.0
ID4225,Dan,2021-03-16,10:09:07,Admin Support,Y,Y,95.0,0:04:00,4.0,19.03,EMEA,Vendor1,95.0
ID4226,Joe,2021-03-16,10:09:07,Streaming,Y,Y,40.0,0:03:15,3.0,26.77,LATAM,Vendor1,40.0
ID4227,Dan,2021-03-16,10:10:34,Streaming,Y,Y,106.0,0:06:52,3.0,13.01,LATAM,Vendor1,106.0
ID4228,Greg,2021-03-16,10:10:34,Payment related,Y,Y,38.0,0:03:33,3.0,43.45,NA,Vendor1,38.0
ID4229,Martha,2021-03-16,10:23:31,Contract related,N,N,,,,36.19,APAC,Vendor2,
ID4230,Greg,2021-03-16,10:23:31,Streaming,Y,Y,61.0,0:04:00,3.0,17.76,APAC,Vendor1,61.0
ID4231,Dan,2021-03-16,10:23:31,Admin Support,N,N,,,,6.36,LATAM,Vendor3,
ID4232,Joe,2021-03-16,10:23:31,Streaming,N,N,,,,33.46,NA,Vendor1,
ID4233,Martha,2021-03-16,10:35:02,Streaming,N,N,,,,29.68,NA,Vendor1,
ID4234,Jim,2021-03-16,10:35:02,Admin Support,Y,Y,70.0,0:04:11,1.0,31.85,LATAM,Vendor2,70.0
ID4235,Becky,2021-03-16,11:12:29,Technical Support,N,N,,,,35.21,NA,Vendor1,
ID4236,Dan,2021-03-16,11:12:29,Streaming,N,N,,,,30.31,LATAM,Vendor2,
ID4237,Stewart,2021-03-16,11:44:10,Technical Support,Y,Y,56.0,0:05:36,4.0,30.56,LATAM,Vendor2,56.0
ID4238,Stewart,2021-03-16,11:44:10,Streaming,Y,Y,26.0,0:06:11,4.0,27.3,APAC,Vendor2,26.0
ID4239,Diane,2021-03-16,12:21:36,Technical Support,Y,Y,11.0,0:03:06,4.0,40.88,EMEA,Vendor2,11.0
ID4240,Greg,2021-03-16,12:21:36,Payment related,Y,Y,22.0,0:06:31,1.0,20.87,EMEA,Vendor2,22.0
ID4241,Jim,2021-03-16,12:43:12,Streaming,Y,Y,33.0,0:06:40,3.0,43.48,EMEA,Vendor1,33.0
ID4242,Stewart,2021-03-16,12:43:12,Streaming,Y,Y,58.0,0:01:06,4.0,9.35,LATAM,Vendor1,58.0
ID4243,Greg,2021-03-16,12:48:58,Contract related,Y,Y,72.0,0:05:47,3.0,22.73,EMEA,Vendor2,72.0
ID4244,Greg,2021-03-16,12:48:58,Payment related,Y,Y,63.0,0:05:27,5.0,49.64,EMEA,Vendor3,63.0
ID4245,Diane,2021-03-16,13:04:48,Streaming,Y,Y,52.0,0:03:32,4.0,6.72,EMEA,Vendor2,52.0
ID4246,Joe,2021-03-16,13:04:48,Streaming,N,N,,,,7.39,NA,Vendor3,
ID4247,Stewart,2021-03-16,13:16:19,Technical Support,Y,Y,106.0,0:05:31,5.0,31.09,EMEA,Vendor1,106.0
ID4248,Diane,2021-03-16,13:16:19,Admin Support,Y,Y,26.0,0:06:34,3.0,39.52,NA,Vendor1,26.0
ID4249,Diane,2021-03-16,13:29:17,Payment related,Y,Y,76.0,0:03:29,5.0,45.01,LATAM,Vendor1,76.0
ID4250,Stewart,2021-03-16,13:29:17,Technical Support,Y,Y,45.0,0:06:29,5.0,20.94,LATAM,Vendor3,45.0
ID4251,Martha,2021-03-16,13:32:10,Contract related,N,N,,,,42.5,NA,Vendor1,
ID4252,Dan,2021-03-16,13:32:10,Payment related,Y,Y,61.0,0:01:30,3.0,43.15,NA,Vendor3,61.0
ID4253,Greg,2021-03-16,13:56:38,Technical Support,N,N,,,,8.0,LATAM,Vendor2,
ID4254,Dan,2021-03-16,13:56:38,Contract related,Y,N,38.0,0:04:55,2.0,15.12,NA,Vendor2,38.0
